rascal>exportFactsForAllProjects();
$2013-08-28T15:36:23.413+01:00   getSizeFacts   WARNING error while getting size facts for project: apaches_commons-lang.
$2013-08-28T15:36:23.415+01:00   getActivityFacts   WARNING error while getting activity facts for project: apaches_log4j.
$2013-08-28T15:36:23.415+01:00   getSizeFacts   WARNING error while getting size facts for project: apaches_log4j.
$2013-08-28T15:36:23.547+01:00   getActivityFacts   WARNING error while getting activity facts for project: apachetomcat-fl.
$2013-08-28T15:36:23.547+01:00   getSizeFacts   WARNING error while getting size facts for project: apachetomcat-fl.
$2013-08-28T15:36:24.971+01:00   mergeFactsForProjects   WARNING project excluded because its SVN repositories can include tags or branches: apo-plugins.
$2013-08-28T15:36:26.967+01:00   getActivityFacts   WARNING error while getting activity facts for project: apt-cacher.
$2013-08-28T15:36:26.968+01:00   getSizeFacts   WARNING error while getting size facts for project: apt-cacher.
$2013-08-28T15:36:27.849+01:00   mergeFactsForProjects   WARNING project excluded because its SVN repositories can include tags or branches: aptoncd.
$2013-08-28T15:36:27.857+01:00   mergeFactsForProjects   WARNING project excluded because its SVN repositories can include tags or branches: aptosid.
$2013-08-28T15:36:29.009+01:00   getActivityFacts   WARNING error while getting activity facts for project: ar-paranoid.
$2013-08-28T15:36:29.009+01:00   getSizeFacts   WARNING error while getting size facts for project: ar-paranoid.
$2013-08-28T15:36:30.113+01:00   mergeFactsForProjects   WARNING project excluded because its SVN repositories can include tags or branches: archimedes.
$2013-08-28T15:36:30.903+01:00   getActivityFacts   WARNING error while getting activity facts for project: archlinuxdevstack.
$2013-08-28T15:36:30.904+01:00   getSizeFacts   WARNING error while getting size facts for project: archlinuxdevstack.
$2013-08-28T15:36:30.907+01:00   mergeFactsForProjects   WARNING project excluded because its SVN repositories can include tags or branches: arcmanager.
$2013-08-28T15:36:31.813+01:00   getActivityFacts   WARNING error while getting activity facts for project: ares-galaxy.
$2013-08-28T15:36:31.814+01:00   getSizeFacts   WARNING error while getting size facts for project: ares-galaxy.
$2013-08-28T15:36:33.292+01:00   mergeFactsForProjects   WARNING project excluded because its SVN repositories can include tags or branches: arma.
$2013-08-28T15:36:36.666+01:00   mergeFactsForProjects   WARNING project excluded because its SVN repositories can include tags or branches: asicms.
$2013-08-28T15:36:37.246+01:00   mergeFactsForProjects   WARNING project excluded because its SVN repositories can include tags or branches: asn1c.
$2013-08-28T15:36:37.464+01:00   mergeFactsForProjects   WARNING project excluded because its SVN repositories can include tags or branches: aspirerfid.
$2013-08-28T15:36:37.467+01:00   mergeFactsForProjects   WARNING project excluded because its SVN repositories can include tags or branches: aspmvcvalidation.
$2013-08-28T15:36:38.451+01:00   getActivityFacts   WARNING error while getting activity facts for project: asterisk-gui.
$2013-08-28T15:36:38.451+01:00   getSizeFacts   WARNING error while getting size facts for project: asterisk-gui.
$2013-08-28T15:36:39.198+01:00   getActivityFacts   WARNING error while getting activity facts for project: asunder.
$2013-08-28T15:36:39.198+01:00   getSizeFacts   WARNING error while getting size facts for project: asunder.
$2013-08-28T15:36:39.200+01:00   getActivityFacts   WARNING error while getting activity facts for project: asurza.
$2013-08-28T15:36:39.201+01:00   getSizeFacts   WARNING error while getting size facts for project: asurza.
$2013-08-28T15:36:39.578+01:00   mergeFactsForProjects   WARNING project excluded because its SVN repositories can include tags or branches: asynctasks.
$2013-08-28T15:36:41.302+01:00   validateAndFilterSizeFacts   WARNING data excluded because lines of code count is below 0 for project: atk4 in year/month: 2013/07
$2013-08-28T15:36:41.302+01:00   validateAndFilterSizeFacts   WARNING data excluded because lines of code count is below 0 for project: atk4 in year/month: 2013/06
$2013-08-28T15:36:41.303+01:00   validateAndFilterSizeFacts   WARNING data excluded because lines of code count is below 0 for project: atk4 in year/month: 2013/05
$2013-08-28T15:36:41.303+01:00   validateAndFilterSizeFacts   WARNING data excluded because lines of code count is below 0 for project: atk4 in year/month: 2013/04
$2013-08-28T15:36:41.303+01:00   validateAndFilterSizeFacts   WARNING data excluded because lines of code count is below 0 for project: atk4 in year/month: 2013/03
$2013-08-28T15:36:41.303+01:00   validateAndFilterSizeFacts   WARNING data excluded because lines of code count is below 0 for project: atk4 in year/month: 2013/02
$2013-08-28T15:36:41.303+01:00   validateAndFilterSizeFacts   WARNING data excluded because lines of code count is below 0 for project: atk4 in year/month: 2013/01
$2013-08-28T15:36:41.304+01:00   validateAndFilterSizeFacts   WARNING data excluded because lines of code count is below 0 for project: atk4 in year/month: 2012/12
$2013-08-28T15:36:41.304+01:00   validateAndFilterSizeFacts   WARNING data excluded because lines of code count is below 0 for project: atk4 in year/month: 2012/11
$2013-08-28T15:36:41.305+01:00   validateAndFilterSizeFacts   WARNING data excluded because lines of code count is below 0 for project: atk4 in year/month: 2012/10
$2013-08-28T15:36:42.422+01:00   getActivityFacts   WARNING error while getting activity facts for project: atool.
$2013-08-28T15:36:42.422+01:00   getSizeFacts   WARNING error while getting size facts for project: atool.
$2013-08-28T15:36:42.571+01:00   getActivityFacts   WARNING error while getting activity facts for project: attentionbutton.
$2013-08-28T15:36:42.572+01:00   getSizeFacts   WARNING error while getting size facts for project: attentionbutton.
$2013-08-28T15:36:42.576+01:00   mergeFactsForProjects   WARNING project excluded because its SVN repositories can include tags or branches: atunes.
$2013-08-28T15:36:42.578+01:00   mergeFactsForProjects   WARNING project excluded because its SVN repositories can include tags or branches: atv.
$2013-08-28T15:36:44.435+01:00   mergeFactsForProjects   WARNING project excluded because its SVN repositories can include tags or branches: aurelia.
$2013-08-28T15:36:46.288+01:00   getActivityFacts   WARNING error while getting activity facts for project: autoit.
$2013-08-28T15:36:46.289+01:00   getSizeFacts   WARNING error while getting size facts for project: autoit.
$2013-08-28T15:36:48.662+01:00   getActivityFacts   WARNING error while getting activity facts for project: avantfax.
$2013-08-28T15:36:48.663+01:00   getSizeFacts   WARNING error while getting size facts for project: avantfax.
$2013-08-28T15:36:55.302+01:00   getActivityFacts   WARNING error while getting activity facts for project: backtrack.
$2013-08-28T15:36:55.302+01:00   getSizeFacts   WARNING error while getting size facts for project: backtrack.
$2013-08-28T15:36:56.546+01:00   mergeFactsForProjects   WARNING project excluded because its SVN repositories can include tags or branches: bakesale.
$2013-08-28T15:36:59.910+01:00   getActivityFacts   WARNING error while getting activity facts for project: bashburn.
$2013-08-28T15:36:59.911+01:00   getSizeFacts   WARNING error while getting size facts for project: bashburn.
$2013-08-28T15:36:59.912+01:00   getActivityFacts   WARNING error while getting activity facts for project: bashinator.
$2013-08-28T15:36:59.913+01:00   getSizeFacts   WARNING error while getting size facts for project: bashinator.
$2013-08-28T15:37:01.701+01:00   mergeFactsForProjects   WARNING project excluded because its SVN repositories can include tags or branches: bblocked.
$2013-08-28T15:37:01.769+01:00   mergeFactsForProjects   WARNING project excluded because its SVN repositories can include tags or branches: bbpress-plugins.
$2013-08-28T15:37:03.429+01:00   mergeFactsForProjects   WARNING project excluded because its SVN repositories can include tags or branches: beanshell.
$2013-08-28T15:37:05.517+01:00   mergeFactsForProjects   WARNING project excluded because its SVN repositories can include tags or branches: bergerx.
$2013-08-28T15:37:05.519+01:00   getActivityFacts   WARNING error while getting activity facts for project: berkeleydb.
$2013-08-28T15:37:05.519+01:00   getSizeFacts   WARNING error while getting size facts for project: berkeleydb.
$2013-08-28T15:37:05.909+01:00   getActivityFacts   WARNING error while getting activity facts for project: beryl.
$2013-08-28T15:37:05.909+01:00   getSizeFacts   WARNING error while getting size facts for project: beryl.
$2013-08-28T15:37:07.322+01:00   getActivityFacts   WARNING error while getting activity facts for project: biblatex.
$2013-08-28T15:37:07.323+01:00   getSizeFacts   WARNING error while getting size facts for project: biblatex.
$2013-08-28T15:37:08.201+01:00   mergeFactsForProjects   WARNING project excluded because its SVN repositories can include tags or branches: bidshelper.
$2013-08-28T15:37:08.295+01:00   getActivityFacts   WARNING error while getting activity facts for project: bigdump.
$2013-08-28T15:37:08.296+01:00   getSizeFacts   WARNING error while getting size facts for project: bigdump.
$2013-08-28T15:37:08.386+01:00   getActivityFacts   WARNING error while getting activity facts for project: bigtable.
$2013-08-28T15:37:08.387+01:00   getSizeFacts   WARNING error while getting size facts for project: bigtable.
$2013-08-28T15:37:08.531+01:00   mergeFactsForProjects   WARNING project excluded because its SVN repositories can include tags or branches: bika.
$2013-08-28T15:37:08.624+01:00   mergeFactsForProjects   WARNING project excluded because its SVN repositories can include tags or branches: bilboplanet.
$2013-08-28T15:37:08.798+01:00   getActivityFacts   WARNING error while getting activity facts for project: bind.
$2013-08-28T15:37:08.798+01:00   getSizeFacts   WARNING error while getting size facts for project: bind.
$2013-08-28T15:37:10.689+01:00   mergeFactsForProjects   WARNING project excluded because its SVN repositories can include tags or branches: biowebauth.
$2013-08-28T15:37:11.931+01:00   mergeFactsForProjects   WARNING project excluded because its SVN repositories can include tags or branches: bitchun.
$2013-08-28T15:37:15.012+01:00   getActivityFacts   WARNING error while getting activity facts for project: blackray-admin.
$2013-08-28T15:37:15.012+01:00   getSizeFacts   WARNING error while getting size facts for project: blackray-admin.
$2013-08-28T15:37:17.760+01:00   mergeFactsForProjects   WARNING project excluded because its SVN repositories can include tags or branches: bloodfrontier.
$2013-08-28T15:37:18.776+01:00   mergeFactsForProjects   WARNING project excluded because its SVN repositories can include tags or branches: bluebream.
$2013-08-28T15:37:24.081+01:00   mergeFactsForProjects   WARNING project excluded because its SVN repositories can include tags or branches: booggie.
$2013-08-28T15:37:25.028+01:00   getActivityFacts   WARNING error while getting activity facts for project: boonex-dolphin.
$2013-08-28T15:37:25.029+01:00   getSizeFacts   WARNING error while getting size facts for project: boonex-dolphin.
$2013-08-28T15:37:25.033+01:00   mergeFactsForProjects   WARNING project excluded because its SVN repositories can include tags or branches: boost.
$2013-08-28T15:37:25.037+01:00   mergeFactsForProjects   WARNING project excluded because its SVN repositories can include tags or branches: boost-extension.
$2013-08-28T15:37:26.014+01:00   mergeFactsForProjects   WARNING project excluded because its SVN repositories can include tags or branches: boscli.
$2013-08-28T15:37:26.656+01:00   mergeFactsForProjects   WARNING project excluded because its SVN repositories can include tags or branches: box2d.
$2013-08-28T15:37:27.781+01:00   mergeFactsForProjects   WARNING project excluded because its SVN repositories can include tags or branches: brahma-fx.
$2013-08-28T15:37:28.021+01:00   mergeFactsForProjects   WARNING project excluded because its SVN repositories can include tags or branches: brathena.
$2013-08-28T15:37:28.918+01:00   mergeFactsForProjects   WARNING project excluded because its SVN repositories can include tags or branches: briscola.
$2013-08-28T15:37:29.609+01:00   mergeFactsForProjects   WARNING project excluded because its SVN repositories can include tags or branches: brltty.
$2013-08-28T15:37:30.607+01:00   mergeFactsForProjects   WARNING project excluded because its SVN repositories can include tags or branches: bs2bfrontend.
$2013-08-28T15:37:31.068+01:00   getActivityFacts   WARNING error while getting activity facts for project: bsdiff.
$2013-08-28T15:37:31.068+01:00   getSizeFacts   WARNING error while getting size facts for project: bsdiff.
$2013-08-28T15:37:31.260+01:00   getSizeFacts   WARNING error while getting size facts for project: bstlib.
$2013-08-28T15:37:33.016+01:00   getActivityFacts   WARNING error while getting activity facts for project: budjhete.
$2013-08-28T15:37:33.016+01:00   getSizeFacts   WARNING error while getting size facts for project: budjhete.
$2013-08-28T15:37:35.184+01:00   mergeFactsForProjects   WARNING project excluded because its SVN repositories can include tags or branches: burndown.
$2013-08-28T15:37:36.331+01:00   mergeFactsForProjects   WARNING project excluded because its SVN repositories can include tags or branches: bwgburn.
$2013-08-28T15:37:37.041+01:00   getActivityFacts   WARNING error while getting activity facts for project: bzip2.
$2013-08-28T15:37:37.041+01:00   getSizeFacts   WARNING error while getting size facts for project: bzip2.
$2013-08-28T15:37:39.527+01:00   mergeFactsForProjects   WARNING project excluded because its SVN repositories can include tags or branches: cacti.
$2013-08-28T15:37:39.728+01:00   mergeFactsForProjects   WARNING project excluded because its SVN repositories can include tags or branches: cadtools.
$2013-08-28T15:37:40.852+01:00   mergeFactsForProjects   WARNING project excluded because its SVN repositories can include tags or branches: cake-syrup.
$2013-08-28T15:37:42.059+01:00   mergeFactsForProjects   WARNING project excluded because its SVN repositories can include tags or branches: calciumsdk.
$2013-08-28T15:37:42.469+01:00   mergeFactsForProjects   WARNING project excluded because its SVN repositories can include tags or branches: caliburn.
$2013-08-28T15:37:43.654+01:00   mergeFactsForProjects   WARNING project excluded because its SVN repositories can include tags or branches: camomile.
$2013-08-28T15:37:44.309+01:00   validateAndFilterSizeFacts   WARNING data excluded because lines of code count is below 0 for project: candycane in year/month: 2012/04
$2013-08-28T15:37:44.309+01:00   validateAndFilterSizeFacts   WARNING data excluded because lines of code count is below 0 for project: candycane in year/month: 2012/03
$2013-08-28T15:37:44.309+01:00   validateAndFilterSizeFacts   WARNING data excluded because lines of code count is below 0 for project: candycane in year/month: 2012/02
$2013-08-28T15:37:44.309+01:00   validateAndFilterSizeFacts   WARNING data excluded because lines of code count is below 0 for project: candycane in year/month: 2012/01
$2013-08-28T15:37:45.318+01:00   getActivityFacts   WARNING error while getting activity facts for project: carbon-emacs-package.
$2013-08-28T15:37:45.318+01:00   getSizeFacts   WARNING error while getting size facts for project: carbon-emacs-package.
$2013-08-28T15:37:46.100+01:00   getActivityFacts   WARNING error while getting activity facts for project: casbah.
$2013-08-28T15:37:46.101+01:00   getSizeFacts   WARNING error while getting size facts for project: casbah.
$2013-08-28T15:37:46.820+01:00   mergeFactsForProjects   WARNING project excluded because its SVN repositories can include tags or branches: castcordia.
$2013-08-28T15:37:47.362+01:00   mergeFactsForProjects   WARNING project excluded because its SVN repositories can include tags or branches: catalogconnecto.
$2013-08-28T15:37:49.110+01:00   getActivityFacts   WARNING error while getting activity facts for project: ccavenue-integration-with-magento.
$2013-08-28T15:37:49.110+01:00   getSizeFacts   WARNING error while getting size facts for project: ccavenue-integration-with-magento.
$2013-08-28T15:37:50.491+01:00   getActivityFacts   WARNING error while getting activity facts for project: cdburnerxpporta.
$2013-08-28T15:37:50.492+01:00   getSizeFacts   WARNING error while getting size facts for project: cdburnerxpporta.
$2013-08-28T15:37:50.815+01:00   mergeFactsForProjects   WARNING project excluded because its SVN repositories can include tags or branches: cdesktopenv.
$2013-08-28T15:37:51.074+01:00   mergeFactsForProjects   WARNING project excluded because its SVN repositories can include tags or branches: cdictionary.
$2013-08-28T15:37:51.522+01:00   mergeFactsForProjects   WARNING project excluded because its SVN repositories can include tags or branches: cdlivre.
$2013-08-28T15:37:55.143+01:00   getActivityFacts   WARNING error while getting activity facts for project: centos.
$2013-08-28T15:37:55.143+01:00   getSizeFacts   WARNING error while getting size facts for project: centos.
$2013-08-28T15:37:56.585+01:00   mergeFactsForProjects   WARNING project excluded because its SVN repositories can include tags or branches: cfeclipse.
$2013-08-28T15:37:56.691+01:00   getActivityFacts   WARNING error while getting activity facts for project: cft_smartcloud.
$2013-08-28T15:37:56.691+01:00   getSizeFacts   WARNING error while getting size facts for project: cft_smartcloud.
$2013-08-28T15:37:57.083+01:00   getActivityFacts   WARNING error while getting activity facts for project: cgi-app.
$2013-08-28T15:37:57.083+01:00   getSizeFacts   WARNING error while getting size facts for project: cgi-app.
$2013-08-28T15:37:57.788+01:00   validateAndFilterSizeFacts   WARNING data excluded because lines of code count is below 0 for project: cgru in year/month: 2010/07
$2013-08-28T15:37:57.788+01:00   validateAndFilterSizeFacts   WARNING data excluded because lines of code count is below 0 for project: cgru in year/month: 2010/06
$2013-08-28T15:37:57.789+01:00   validateAndFilterSizeFacts   WARNING data excluded because lines of code count is below 0 for project: cgru in year/month: 2011/12
$2013-08-28T15:37:57.789+01:00   validateAndFilterSizeFacts   WARNING data excluded because lines of code count is below 0 for project: cgru in year/month: 2012/02
$2013-08-28T15:37:57.789+01:00   validateAndFilterSizeFacts   WARNING data excluded because lines of code count is below 0 for project: cgru in year/month: 2011/11
$2013-08-28T15:37:57.789+01:00   validateAndFilterSizeFacts   WARNING data excluded because lines of code count is below 0 for project: cgru in year/month: 2012/01
$2013-08-28T15:37:57.789+01:00   validateAndFilterSizeFacts   WARNING data excluded because lines of code count is below 0 for project: cgru in year/month: 2011/10
$2013-08-28T15:37:58.627+01:00   mergeFactsForProjects   WARNING project excluded because its SVN repositories can include tags or branches: chameleon-sites.
$2013-08-28T15:37:58.964+01:00   mergeFactsForProjects   WARNING project excluded because its SVN repositories can include tags or branches: chandler.
$2013-08-28T15:37:59.821+01:00   mergeFactsForProjects   WARNING project excluded because its SVN repositories can include tags or branches: chatterbox.
$2013-08-28T15:38:00.983+01:00   mergeFactsForProjects   WARNING project excluded because its SVN repositories can include tags or branches: checkgmail.
$2013-08-28T15:38:02.467+01:00   mergeFactsForProjects   WARNING project excluded because its SVN repositories can include tags or branches: chewing.
$2013-08-28T15:38:02.889+01:00   mergeFactsForProjects   WARNING project excluded because its SVN repositories can include tags or branches: chicken-postgresql.
$2013-08-28T15:38:02.893+01:00   mergeFactsForProjects   WARNING project excluded because its SVN repositories can include tags or branches: chicken-wiki.
$2013-08-28T15:38:03.621+01:00   mergeFactsForProjects   WARNING project excluded because its SVN repositories can include tags or branches: chive.
$2013-08-28T15:38:04.595+01:00   mergeFactsForProjects   WARNING project excluded because its SVN repositories can include tags or branches: chromeprivacyguard.
$2013-08-28T15:38:04.962+01:00   getActivityFacts   WARNING error while getting activity facts for project: chrootssh.
$2013-08-28T15:38:04.963+01:00   getSizeFacts   WARNING error while getting size facts for project: chrootssh.
$2013-08-28T15:38:05.050+01:00   getActivityFacts   WARNING error while getting activity facts for project: chuck.
$2013-08-28T15:38:05.050+01:00   getSizeFacts   WARNING error while getting size facts for project: chuck.
$2013-08-28T15:38:07.753+01:00   mergeFactsForProjects   WARNING project excluded because its SVN repositories can include tags or branches: civx.
$2013-08-28T15:38:08.352+01:00   mergeFactsForProjects   WARNING project excluded because its SVN repositories can include tags or branches: ckjm.
$2013-08-28T15:38:08.415+01:00   mergeFactsForProjects   WARNING project excluded because its SVN repositories can include tags or branches: cl-frdb.
$2013-08-28T15:38:08.900+01:00   getActivityFacts   WARNING error while getting activity facts for project: cl-who.
$2013-08-28T15:38:08.900+01:00   getSizeFacts   WARNING error while getting size facts for project: cl-who.
$2013-08-28T15:38:09.692+01:00   mergeFactsForProjects   WARNING project excluded because its SVN repositories can include tags or branches: clanlib.
$2013-08-28T15:38:12.023+01:00   mergeFactsForProjects   WARNING project excluded because its SVN repositories can include tags or branches: cleversafe.
$2013-08-28T15:38:12.815+01:00   mergeFactsForProjects   WARNING project excluded because its SVN repositories can include tags or branches: climm.
$2013-08-28T15:38:14.493+01:00   getActivityFacts   WARNING error while getting activity facts for project: cloudfuse.
$2013-08-28T15:38:14.494+01:00   getSizeFacts   WARNING error while getting size facts for project: cloudfuse.
$2013-08-28T15:38:14.671+01:00   mergeFactsForProjects   WARNING project excluded because its SVN repositories can include tags or branches: cloudstorageapi_codplex.
$2013-08-28T15:38:15.011+01:00   mergeFactsForProjects   WARNING project excluded because its SVN repositories can include tags or branches: clubmixer.
$2013-08-28T15:38:15.013+01:00   mergeFactsForProjects   WARNING project excluded because its SVN repositories can include tags or branches: clubmixermc.
$2013-08-28T15:38:16.783+01:00   getActivityFacts   WARNING error while getting activity facts for project: cmscritic.
$2013-08-28T15:38:16.784+01:00   getSizeFacts   WARNING error while getting size facts for project: cmscritic.
$2013-08-28T15:38:16.796+01:00   mergeFactsForProjects   WARNING project excluded because its SVN repositories can include tags or branches: cmsmadesimple.
$2013-08-28T15:38:18.778+01:00   mergeFactsForProjects   WARNING project excluded because its SVN repositories can include tags or branches: cocoon.
$2013-08-28T15:38:19.384+01:00   getActivityFacts   WARNING error while getting activity facts for project: codaserver.
$2013-08-28T15:38:19.384+01:00   getSizeFacts   WARNING error while getting size facts for project: codaserver.
$2013-08-28T15:38:19.757+01:00   mergeFactsForProjects   WARNING project excluded because its SVN repositories can include tags or branches: codecheckin.
$2013-08-28T15:38:19.864+01:00   mergeFactsForProjects   WARNING project excluded because its SVN repositories can include tags or branches: codegoo.
$2013-08-28T15:38:20.467+01:00   mergeFactsForProjects   WARNING project excluded because its SVN repositories can include tags or branches: coderepos.
$2013-08-28T15:38:20.612+01:00   getActivityFacts   WARNING error while getting activity facts for project: codesmithdotnet.
$2013-08-28T15:38:20.612+01:00   getSizeFacts   WARNING error while getting size facts for project: codesmithdotnet.
$2013-08-28T15:38:22.875+01:00   mergeFactsForProjects   WARNING project excluded because its SVN repositories can include tags or branches: coldbox.
$2013-08-28T15:38:23.159+01:00   mergeFactsForProjects   WARNING project excluded because its SVN repositories can include tags or branches: collabtive.
$2013-08-28T15:38:23.431+01:00   getActivityFacts   WARNING error while getting activity facts for project: collections-j15.
$2013-08-28T15:38:23.432+01:00   getSizeFacts   WARNING error while getting size facts for project: collections-j15.
$2013-08-28T15:38:23.643+01:00   mergeFactsForProjects   WARNING project excluded because its SVN repositories can include tags or branches: coloane.
$2013-08-28T15:38:25.700+01:00   mergeFactsForProjects   WARNING project excluded because its SVN repositories can include tags or branches: comix.
$2013-08-28T15:38:26.161+01:00   mergeFactsForProjects   WARNING project excluded because its SVN repositories can include tags or branches: commons-configuration.
$2013-08-28T15:38:26.596+01:00   mergeFactsForProjects   WARNING project excluded because its SVN repositories can include tags or branches: community-german.
$2013-08-28T15:38:28.207+01:00   mergeFactsForProjects   WARNING project excluded because its SVN repositories can include tags or branches: compositec1.
$2013-08-28T15:38:28.958+01:00   mergeFactsForProjects   WARNING project excluded because its SVN repositories can include tags or branches: conemu-maximus5.
$2013-08-28T15:38:29.999+01:00   mergeFactsForProjects   WARNING project excluded because its SVN repositories can include tags or branches: confluencer.
$2013-08-28T15:38:32.979+01:00   mergeFactsForProjects   WARNING project excluded because its SVN repositories can include tags or branches: control_tier.
$2013-08-28T15:38:33.525+01:00   mergeFactsForProjects   WARNING project excluded because its SVN repositories can include tags or branches: coovachilli.
$2013-08-28T15:38:33.650+01:00   mergeFactsForProjects   WARNING project excluded because its SVN repositories can include tags or branches: coppermine.
$2013-08-28T15:38:34.215+01:00   mergeFactsForProjects   WARNING project excluded because its SVN repositories can include tags or branches: core2.
$2013-08-28T15:38:34.551+01:00   mergeFactsForProjects   WARNING project excluded because its SVN repositories can include tags or branches: coremanager.
$2013-08-28T15:38:35.121+01:00   mergeFactsForProjects   WARNING project excluded because its SVN repositories can include tags or branches: cornelius.
$2013-08-28T15:38:35.670+01:00   getActivityFacts   WARNING error while getting activity facts for project: corunix.
$2013-08-28T15:38:35.671+01:00   getSizeFacts   WARNING error while getting size facts for project: corunix.
$2013-08-28T15:38:39.853+01:00   getActivityFacts   WARNING error while getting activity facts for project: cproglang.
$2013-08-28T15:38:39.853+01:00   getSizeFacts   WARNING error while getting size facts for project: cproglang.
$2013-08-28T15:38:39.999+01:00   mergeFactsForProjects   WARNING project excluded because its SVN repositories can include tags or branches: cr-sensing.
$2013-08-28T15:38:40.176+01:00   mergeFactsForProjects   WARNING project excluded because its SVN repositories can include tags or branches: cradiator.
$2013-08-28T15:38:40.178+01:00   getActivityFacts   WARNING error while getting activity facts for project: crafty.
$2013-08-28T15:38:40.179+01:00   getSizeFacts   WARNING error while getting size facts for project: crafty.
$2013-08-28T15:38:41.506+01:00   mergeFactsForProjects   WARNING project excluded because its SVN repositories can include tags or branches: crisos.
$2013-08-28T15:38:42.166+01:00   getActivityFacts   WARNING error while getting activity facts for project: crossgcc.
$2013-08-28T15:38:42.166+01:00   getSizeFacts   WARNING error while getting size facts for project: crossgcc.
$2013-08-28T15:38:43.243+01:00   mergeFactsForProjects   WARNING project excluded because its SVN repositories can include tags or branches: cruxppc.
$2013-08-28T15:38:43.790+01:00   mergeFactsForProjects   WARNING project excluded because its SVN repositories can include tags or branches: cs-arraytopath.
$2013-08-28T15:38:43.794+01:00   mergeFactsForProjects   WARNING project excluded because its SVN repositories can include tags or branches: cs-battletrack.
$2013-08-28T15:38:43.892+01:00   mergeFactsForProjects   WARNING project excluded because its SVN repositories can include tags or branches: cs-phpxml.
$2013-08-28T15:38:44.133+01:00   mergeFactsForProjects   WARNING project excluded because its SVN repositories can include tags or branches: cs-webapplibs.
$2013-08-28T15:38:44.136+01:00   mergeFactsForProjects   WARNING project excluded because its SVN repositories can include tags or branches: csat.
$2013-08-28T15:38:48.053+01:00   mergeFactsForProjects   WARNING project excluded because its SVN repositories can include tags or branches: curb.
$2013-08-28T15:38:54.577+01:00   mergeFactsForProjects   WARNING project excluded because its SVN repositories can include tags or branches: czdc.
$2013-08-28T15:38:55.998+01:00   mergeFactsForProjects   WARNING project excluded because its SVN repositories can include tags or branches: damoncarr.
$2013-08-28T15:38:56.433+01:00   mergeFactsForProjects   WARNING project excluded because its SVN repositories can include tags or branches: danieljulian.
$2013-08-28T15:38:56.698+01:00   getActivityFacts   WARNING error while getting activity facts for project: darcs.
$2013-08-28T15:38:56.698+01:00   getSizeFacts   WARNING error while getting size facts for project: darcs.
$2013-08-28T15:38:56.925+01:00   getActivityFacts   WARNING error while getting activity facts for project: darcsweb.
$2013-08-28T15:38:56.925+01:00   getSizeFacts   WARNING error while getting size facts for project: darcsweb.
$2013-08-28T15:38:57.235+01:00   mergeFactsForProjects   WARNING project excluded because its SVN repositories can include tags or branches: darkside-reloadet.
$2013-08-28T15:38:57.408+01:00   mergeFactsForProjects   WARNING project excluded because its SVN repositories can include tags or branches: dartlang.
$2013-08-28T15:38:57.606+01:00   getActivityFacts   WARNING error while getting activity facts for project: darwinports.
$2013-08-28T15:38:57.606+01:00   getSizeFacts   WARNING error while getting size facts for project: darwinports.
$2013-08-28T15:38:58.659+01:00   getActivityFacts   WARNING error while getting activity facts for project: data-formvalidator.
$2013-08-28T15:38:58.659+01:00   getSizeFacts   WARNING error while getting size facts for project: data-formvalidator.
$2013-08-28T15:38:59.240+01:00   mergeFactsForProjects   WARNING project excluded because its SVN repositories can include tags or branches: datanucleus.
$2013-08-28T15:38:59.366+01:00   mergeFactsForProjects   WARNING project excluded because its SVN repositories can include tags or branches: dataone.
$2013-08-28T15:39:01.044+01:00   getActivityFacts   WARNING error while getting activity facts for project: dban.
$2013-08-28T15:39:01.045+01:00   getSizeFacts   WARNING error while getting size facts for project: dban.
$2013-08-28T15:39:02.689+01:00   mergeFactsForProjects   WARNING project excluded because its SVN repositories can include tags or branches: dbox.
$2013-08-28T15:39:02.932+01:00   mergeFactsForProjects   WARNING project excluded because its SVN repositories can include tags or branches: dbsourcetools.
$2013-08-28T15:39:03.567+01:00   getActivityFacts   WARNING error while getting activity facts for project: dbxml.
$2013-08-28T15:39:03.567+01:00   getSizeFacts   WARNING error while getting size facts for project: dbxml.
$2013-08-28T15:39:04.534+01:00   mergeFactsForProjects   WARNING project excluded because its SVN repositories can include tags or branches: dcplusplus.
$2013-08-28T15:39:04.536+01:00   mergeFactsForProjects   WARNING project excluded because its SVN repositories can include tags or branches: dcx.
$2013-08-28T15:39:04.539+01:00   mergeFactsForProjects   WARNING project excluded because its SVN repositories can include tags or branches: dd-wrt.
$2013-08-28T15:39:04.799+01:00   mergeFactsForProjects   WARNING project excluded because its SVN repositories can include tags or branches: ddclient.
$2013-08-28T15:39:05.291+01:00   getActivityFacts   WARNING error while getting activity facts for project: ddrescue.
$2013-08-28T15:39:05.292+01:00   getSizeFacts   WARNING error while getting size facts for project: ddrescue.
$2013-08-28T15:39:06.171+01:00   mergeFactsForProjects   WARNING project excluded because its SVN repositories can include tags or branches: debian-cli-mono.
$2013-08-28T15:39:06.975+01:00   getActivityFacts   WARNING error while getting activity facts for project: debianutils.
$2013-08-28T15:39:06.976+01:00   getSizeFacts   WARNING error while getting size facts for project: debianutils.
$2013-08-28T15:39:07.408+01:00   mergeFactsForProjects   WARNING project excluded because its SVN repositories can include tags or branches: deductions.
$2013-08-28T15:39:07.521+01:00   mergeFactsForProjects   WARNING project excluded because its SVN repositories can include tags or branches: deegree.
